added_route_id,trip_id
742,53366470
743,53366470
741,53366473
742,53366473
743,53366473
741,53366474
742,53366474
743,53366474
741,53366477
742,53366477
743,53366477
741,53367309
742,53367309
743,53367309
741,53367310
742,53367310
743,53367310
741,53367311
742,53367311
743,53367311
741,53367312
742,53367312
743,53367312
741,53367313
742,53367313
743,53367313
741,53367314
742,53367314
743,53367314
741,53367315
742,53367315
743,53367315
741,53367345
742,53367345
743,53367345
741,53367346
742,53367346
743,53367346
741,53367347
742,53367347
743,53367347
741,53367348
742,53367348
743,53367348
741,53367349
742,53367349
743,53367349
741,53367358
742,53367358
743,53367358
741,53367359
742,53367359
743,53367359
741,53367360
742,53367360
743,53367360
741,53367361
742,53367361
743,53367361
741,53367362
742,53367362
743,53367362
741,53367363
742,53367363
743,53367363
741,53367364
742,53367364
743,53367364
741,53537533
742,53537533
743,53537533
741,53537550
742,53537550
743,53537550
741,53537554
742,53537554
743,53537554
741,53537570
742,53537570
743,53537570
741,53537581
742,53537581
743,53537581
741,53537600
742,53537600
743,53537600
741,53537604
742,53537604
743,53537604
741,53537615
742,53537615
743,53537615
741,53537637
742,53537637
743,53537637
741,53537648
742,53537648
743,53537648
741,53537667
742,53537667
743,53537667
741,53537680
742,53537680
743,53537680
741,53537703
742,53537703
743,53537703
741,53537718
742,53537718
743,53537718
741,53537745
742,53537745
743,53537745
741,53537764
742,53537764
743,53537764
741,53538067
742,53538067
743,53538067
741,53538069
742,53538069
743,53538069
741,53538071
742,53538071
743,53538071
741,53538073
742,53538073
743,53538073
741,53538074
742,53538074
743,53538074
741,53538076
742,53538076
743,53538076
741,53538077
742,53538077
743,53538077
741,53538080
742,53538080
743,53538080
741,53538083
742,53538083
743,53538083
741,53538084
742,53538084
743,53538084
741,53538088
742,53538088
743,53538088
741,53538089
742,53538089
743,53538089
741,53538090
742,53538090
743,53538090
741,53538093
742,53538093
743,53538093
741,53538095
742,53538095
743,53538095
741,53538097
742,53538097
743,53538097
741,53538098
742,53538098
743,53538098
741,53538101
742,53538101
743,53538101
741,53538103
742,53538103
743,53538103
741,53538105
742,53538105
743,53538105
741,53538107
742,53538107
743,53538107
741,53538109
742,53538109
743,53538109
741,53538111
742,53538111
743,53538111
741,53538113
742,53538113
743,53538113
741,53538115
742,53538115
743,53538115
741,53538117
742,53538117
743,53538117
741,53538119
742,53538119
743,53538119
741,53538121
742,53538121
743,53538121
741,53538123
742,53538123
743,53538123
741,53538125
742,53538125
743,53538125
741,53538126
742,53538126
743,53538126
741,53538129
742,53538129
743,53538129
741,53538132
742,53538132
743,53538132
741,53538133
742,53538133
743,53538133
741,53538134
742,53538134
743,53538134
741,53538137
742,53538137
743,53538137
741,53538138
742,53538138
743,53538138
741,53538141
742,53538141
743,53538141
741,53538142
742,53538142
743,53538142
741,53538145
742,53538145
743,53538145
741,53538146
742,53538146
743,53538146
741,53538149
742,53538149
743,53538149
741,53538150
742,53538150
743,53538150
741,53538153
742,53538153
743,53538153
741,53538154
742,53538154
743,53538154
741,53538157
742,53538157
743,53538157
741,53538158
742,53538158
743,53538158
741,53538161
742,53538161
743,53538161
741,53538882
742,53538882
743,53538882
741,53538883
742,53538883
743,53538883
741,53538884
742,53538884
743,53538884
741,53538885
742,53538885
743,53538885
741,53538886
742,53538886
743,53538886
741,53538887
742,53538887
743,53538887
741,53538888
742,53538888
743,53538888
741,53538889
742,53538889
743,53538889
741,53538890
742,53538890
743,53538890
741,53538905
742,53538905
743,53538905
741,53538906
742,53538906
743,53538906
741,53538907
742,53538907
743,53538907
741,53538908
742,53538908
743,53538908
741,53538909
742,53538909
743,53538909
741,53538910
742,53538910
743,53538910
741,53538911
742,53538911
743,53538911
741,53538918
742,53538918
743,53538918
741,53384683
742,53384683
743,53384683
741,53384700
742,53384700
743,53384700
741,53384704
742,53384704
743,53384704
741,53384720
742,53384720
743,53384720
741,53384731
742,53384731
743,53384731
741,53384751
742,53384751
743,53384751
741,53384755
742,53384755
743,53384755
741,53384766
742,53384766
743,53384766
741,53384788
742,53384788
743,53384788
741,53384799
742,53384799
743,53384799
741,53384819
742,53384819
743,53384819
741,53384832
742,53384832
743,53384832
741,53384855
742,53384855
743,53384855
741,53384870
742,53384870
743,53384870
741,53384897
742,53384897
743,53384897
741,53384916
742,53384916
743,53384916
741,53385276
742,53385276
743,53385276
741,53385278
742,53385278
743,53385278
741,53385280
742,53385280
743,53385280
741,53385282
742,53385282
743,53385282
741,53385283
742,53385283
743,53385283
741,53385285
742,53385285
743,53385285
741,53385286
742,53385286
743,53385286
741,53385289
742,53385289
743,53385289
741,53385292
742,53385292
743,53385292
741,53385293
742,53385293
743,53385293
741,53385297
742,53385297
743,53385297
741,53385298
742,53385298
743,53385298
741,53385299
742,53385299
743,53385299
741,53385302
742,53385302
743,53385302
741,53385304
742,53385304
743,53385304
741,53385306
742,53385306
743,53385306
741,53385307
742,53385307
743,53385307
741,53385310
742,53385310
743,53385310
741,53385312
742,53385312
743,53385312
741,53385314
742,53385314
743,53385314
741,53385316
742,53385316
743,53385316
741,53385318
742,53385318
743,53385318
741,53385320
742,53385320
743,53385320
741,53385322
742,53385322
743,53385322
741,53385324
742,53385324
743,53385324
741,53385326
742,53385326
743,53385326
741,53385328
742,53385328
743,53385328
741,53385330
742,53385330
743,53385330
741,53385332
742,53385332
743,53385332
741,53385334
742,53385334
743,53385334
741,53385335
742,53385335
743,53385335
741,53385338
742,53385338
743,53385338
741,53385341
742,53385341
743,53385341
741,53385342
742,53385342
743,53385342
741,53385343
742,53385343
743,53385343
741,53385346
742,53385346
743,53385346
741,53385347
742,53385347
743,53385347
741,53385350
742,53385350
743,53385350
741,53385351
742,53385351
743,53385351
741,53385354
742,53385354
743,53385354
741,53385355
742,53385355
743,53385355
741,53385358
742,53385358
743,53385358
741,53385359
742,53385359
743,53385359
741,53385362
742,53385362
743,53385362
741,53385363
742,53385363
743,53385363
741,53385366
742,53385366
743,53385366
741,53385367
742,53385367
743,53385367
741,53385370
742,53385370
743,53385370
741,53386210
742,53386210
743,53386210
741,53386211
742,53386211
743,53386211
741,53386212
742,53386212
743,53386212
741,53386213
742,53386213
743,53386213
741,53386214
742,53386214
743,53386214
741,53386215
742,53386215
743,53386215
741,53386216
742,53386216
743,53386216
741,53386243
742,53386243
743,53386243
741,53386244
742,53386244
743,53386244
741,53386245
742,53386245
743,53386245
741,53386246
742,53386246
743,53386246
741,53386247
742,53386247
743,53386247
741,53386248
742,53386248
743,53386248
741,53386249
742,53386249
743,53386249
741,53386250
742,53386250
743,53386250
741,53386251
742,53386251
743,53386251
741,53386282
742,53386282
743,53386282
741,53424283
742,53424283
743,53424283
741,53424284
742,53424284
743,53424284
741,53424285
742,53424285
743,53424285
741,53424286
742,53424286
743,53424286
741,53424287
742,53424287
743,53424287
741,53424288
742,53424288
743,53424288
741,53424289
742,53424289
743,53424289
741,53424291
742,53424291
743,53424291
741,53424292
742,53424292
743,53424292
741,53424293
742,53424293
743,53424293
741,53424294
742,53424294
743,53424294
741,53424295
742,53424295
743,53424295
741,53424296
742,53424296
743,53424296
741,53424297
742,53424297
743,53424297
741,53424298
742,53424298
743,53424298
741,53424312
742,53424312
743,53424312
741,53424314
742,53424314
743,53424314
741,53424315
742,53424315
743,53424315
741,53424317
742,53424317
743,53424317
741,53424320
742,53424320
743,53424320
741,53424322
742,53424322
743,53424322
741,53424323
742,53424323
743,53424323
741,53424326
742,53424326
743,53424326
741,53424329
742,53424329
743,53424329
741,53424331
742,53424331
743,53424331
741,53424333
742,53424333
743,53424333
741,53424335
742,53424335
743,53424335
741,53446960
742,53446960
743,53446960
741,53446961
742,53446961
743,53446961
741,53447117
742,53447117
743,53447117
741,53447120
742,53447120
743,53447120
741,53447130
742,53447130
743,53447130
741,53447142
742,53447142
743,53447142
741,53447191
742,53447191
743,53447191
741,53447218
742,53447218
743,53447218
741,53447232
742,53447232
743,53447232
741,53447236
742,53447236
743,53447236
741,53447237
742,53447237
743,53447237
741,53447250
742,53447250
743,53447250
741,53447271
742,53447271
743,53447271
741,53447294
742,53447294
743,53447294
741,53447837
742,53447837
743,53447837
741,53447838
742,53447838
743,53447838
741,53447839
742,53447839
743,53447839
741,53447840
742,53447840
743,53447840
741,53447844
742,53447844
743,53447844
741,53447845
742,53447845
743,53447845
741,53447846
742,53447846
743,53447846
741,53447847
742,53447847
743,53447847
741,53447848
742,53447848
743,53447848
741,53417947
742,53417947
743,53417947
741,53417949
742,53417949
743,53417949
741,53417951
742,53417951
743,53417951
741,53417953
742,53417953
743,53417953
741,53417955
742,53417955
743,53417955
741,53417957
742,53417957
743,53417957
741,53417959
742,53417959
743,53417959
741,53417961
742,53417961
743,53417961
741,53417963
742,53417963
743,53417963
741,53417965
742,53417965
743,53417965
741,53417967
742,53417967
743,53417967
741,53417969
742,53417969
743,53417969
741,53417971
742,53417971
743,53417971
741,53417973
742,53417973
743,53417973
741,53417975
742,53417975
743,53417975
741,53417977
742,53417977
743,53417977
741,53417979
742,53417979
743,53417979
741,53417981
742,53417981
743,53417981
741,53417983
742,53417983
743,53417983
741,53417985
742,53417985
743,53417985
741,53417987
742,53417987
743,53417987
741,53417989
742,53417989
743,53417989
741,53417991
742,53417991
743,53417991
741,53417993
742,53417993
743,53417993
741,53417995
742,53417995
743,53417995
741,53417997
742,53417997
743,53417997
741,53418000
742,53418000
743,53418000
741,53418001
742,53418001
743,53418001
741,53418003
742,53418003
743,53418003
741,53418005
742,53418005
743,53418005
741,53418007
742,53418007
743,53418007
741,53418010
742,53418010
743,53418010
741,53418186
742,53418186
743,53418186
741,53418187
742,53418187
743,53418187
741,53418190
742,53418190
743,53418190
741,53418205
742,53418205
743,53418205
741,53418227
742,53418227
743,53418227
741,53418275
742,53418275
743,53418275
741,53418276
742,53418276
743,53418276
741,53418287
742,53418287
743,53418287
741,53418309
742,53418309
743,53418309
741,53418340
742,53418340
743,53418340
741,53418365
742,53418365
743,53418365
741,53418366
742,53418366
743,53418366
741,53418845
742,53418845
743,53418845
741,53418846
742,53418846
743,53418846
741,53418871
742,53418871
743,53418871
741,53418873
742,53418873
743,53418873
741,53418874
742,53418874
743,53418874
741,53418877
742,53418877
743,53418877
741,53418878
742,53418878
743,53418878
741,53418879
742,53418879
743,53418879
741,53418880
742,53418880
743,53418880
741,53418881
742,53418881
743,53418881
741,53422517
742,53422517
743,53422517
741,53422534
742,53422534
743,53422534
741,53422538
742,53422538
743,53422538
741,53422554
742,53422554
743,53422554
741,53422565
742,53422565
743,53422565
741,53422585
742,53422585
743,53422585
741,53422589
742,53422589
743,53422589
741,53422600
742,53422600
743,53422600
741,53422622
742,53422622
743,53422622
741,53422633
742,53422633
743,53422633
741,53422653
742,53422653
743,53422653
741,53422666
742,53422666
743,53422666
741,53422689
742,53422689
743,53422689
741,53422704
742,53422704
743,53422704
741,53422731
742,53422731
743,53422731
741,53422750
742,53422750
743,53422750
741,53423110
742,53423110
743,53423110
741,53423112
742,53423112
743,53423112
741,53423114
742,53423114
743,53423114
741,53423116
742,53423116
743,53423116
741,53423117
742,53423117
743,53423117
741,53423119
742,53423119
743,53423119
741,53423120
742,53423120
743,53423120
741,53423123
742,53423123
743,53423123
741,53423126
742,53423126
743,53423126
741,53423127
742,53423127
743,53423127
741,53423131
742,53423131
743,53423131
741,53423132
742,53423132
743,53423132
741,53423133
742,53423133
743,53423133
741,53423136
742,53423136
743,53423136
741,53423138
742,53423138
743,53423138
741,53423140
742,53423140
743,53423140
741,53423141
742,53423141
743,53423141
741,53423144
742,53423144
743,53423144
741,53423146
742,53423146
743,53423146
741,53423148
742,53423148
743,53423148
741,53423150
742,53423150
743,53423150
741,53423152
742,53423152
743,53423152
741,53423154
742,53423154
743,53423154
741,53423156
742,53423156
743,53423156
741,53423158
742,53423158
743,53423158
741,53423160
742,53423160
743,53423160
741,53423162
742,53423162
743,53423162
741,53423164
742,53423164
743,53423164
741,53423166
742,53423166
743,53423166
741,53423168
742,53423168
743,53423168
741,53423169
742,53423169
743,53423169
741,53423172
742,53423172
743,53423172
741,53423175
742,53423175
743,53423175
741,53423176
742,53423176
743,53423176
741,53423177
742,53423177
743,53423177
741,53423180
742,53423180
743,53423180
741,53423181
742,53423181
743,53423181
741,53423184
742,53423184
743,53423184
741,53423185
742,53423185
743,53423185
741,53423188
742,53423188
743,53423188
741,53423189
742,53423189
743,53423189
741,53423192
742,53423192
743,53423192
741,53423193
742,53423193
743,53423193
741,53423196
742,53423196
743,53423196
741,53423197
742,53423197
743,53423197
741,53423200
742,53423200
743,53423200
741,53423201
742,53423201
743,53423201
741,53423204
742,53423204
743,53423204
741,53423992
742,53423992
743,53423992
741,53423993
742,53423993
743,53423993
741,53423994
742,53423994
743,53423994
741,53423995
742,53423995
743,53423995
741,53423996
742,53423996
743,53423996
741,53423997
742,53423997
743,53423997
741,53423998
742,53423998
743,53423998
741,53423999
742,53423999
743,53423999
741,53424000
742,53424000
743,53424000
741,53424013
742,53424013
743,53424013
741,53424014
742,53424014
743,53424014
741,53424015
742,53424015
743,53424015
741,53424016
742,53424016
743,53424016
741,53424017
742,53424017
743,53424017
741,53424018
742,53424018
743,53424018
741,53424019
742,53424019
743,53424019
741,53424055
742,53424055
743,53424055
741,53401072
742,53401072
743,53401072
741,53401075
742,53401075
743,53401075
741,53401079
742,53401079
743,53401079
741,53401172
742,53401172
743,53401172
741,53401191
742,53401191
743,53401191
741,53401192
742,53401192
743,53401192
741,53401193
742,53401193
743,53401193
741,53401194
742,53401194
743,53401194
741,53401195
742,53401195
743,53401195
741,53401196
742,53401196
743,53401196
741,53401198
742,53401198
743,53401198
741,53401199
742,53401199
743,53401199
741,53401200
742,53401200
743,53401200
741,53401201
742,53401201
743,53401201
741,53401202
742,53401202
743,53401202
741,53401203
742,53401203
743,53401203
741,53401204
742,53401204
743,53401204
741,53401205
742,53401205
743,53401205
741,53401222
742,53401222
743,53401222
741,53401225
742,53401225
743,53401225
741,53401230
742,53401230
743,53401230
741,53401236
742,53401236
743,53401236
741,53401244
742,53401244
743,53401244
741,53401248
742,53401248
743,53401248
741,53401249
742,53401249
743,53401249
741,53401255
742,53401255
743,53401255
741,53401264
742,53401264
743,53401264
741,53401269
742,53401269
743,53401269
741,53401274
742,53401274
743,53401274
741,53401278
742,53401278
743,53401278
741,53401349
742,53401349
743,53401349
741,53401353
742,53401353
743,53401353
741,53401960
742,53401960
743,53401960
741,53401980
742,53401980
743,53401980
741,53401981
742,53401981
743,53401981
741,53402137
742,53402137
743,53402137
741,53402140
742,53402140
743,53402140
741,53402150
742,53402150
743,53402150
741,53402162
742,53402162
743,53402162
741,53402211
742,53402211
743,53402211
741,53402238
742,53402238
743,53402238
741,53402252
742,53402252
743,53402252
741,53402256
742,53402256
743,53402256
741,53402257
742,53402257
743,53402257
741,53402270
742,53402270
743,53402270
741,53402291
742,53402291
743,53402291
741,53402314
742,53402314
743,53402314
741,53399924
742,53399924
743,53399924
741,53399926
742,53399926
743,53399926
741,53399928
742,53399928
743,53399928
741,53399930
742,53399930
743,53399930
741,53399932
742,53399932
743,53399932
741,53399934
742,53399934
743,53399934
741,53399936
742,53399936
743,53399936
741,53399938
742,53399938
743,53399938
741,53399940
742,53399940
743,53399940
741,53399942
742,53399942
743,53399942
741,53399944
742,53399944
743,53399944
741,53399946
742,53399946
743,53399946
741,53399948
742,53399948
743,53399948
741,53399950
742,53399950
743,53399950
741,53399952
742,53399952
743,53399952
741,53399954
742,53399954
743,53399954
741,53399956
742,53399956
743,53399956
741,53399958
742,53399958
743,53399958
741,53399960
742,53399960
743,53399960
741,53399962
742,53399962
743,53399962
741,53399964
742,53399964
743,53399964
741,53399966
742,53399966
743,53399966
741,53399968
742,53399968
743,53399968
741,53399970
742,53399970
743,53399970
741,53399972
742,53399972
743,53399972
741,53399974
742,53399974
743,53399974
741,53399977
742,53399977
743,53399977
741,53399978
742,53399978
743,53399978
741,53399980
742,53399980
743,53399980
741,53399982
742,53399982
743,53399982
741,53399984
742,53399984
743,53399984
741,53399987
742,53399987
743,53399987
741,53400239
742,53400239
743,53400239
741,53400240
742,53400240
743,53400240
741,53400242
742,53400242
743,53400242
741,53400244
742,53400244
743,53400244
741,53400245
742,53400245
743,53400245
741,53400246
742,53400246
743,53400246
741,53400254
742,53400254
743,53400254
741,53400410
742,53400410
743,53400410
741,53400411
742,53400411
743,53400411
741,53400414
742,53400414
743,53400414
741,53400429
742,53400429
743,53400429
741,53400451
742,53400451
743,53400451
741,53400499
742,53400499
743,53400499
741,53400500
742,53400500
743,53400500
741,53400511
742,53400511
743,53400511
741,53400533
742,53400533
743,53400533
741,53400564
742,53400564
743,53400564
741,53400589
742,53400589
743,53400589
741,53400590
742,53400590
743,53400590
89,53439566
93,53439566
89,53488779
93,53488779
89,53435817
93,53435817
89,53481539
93,53481539
89,53439568
93,53439568
89,53488781
93,53488781
89,53478389
93,53478389
202,53164978_1
201,53164978_2
202,53165210_1
201,53165210_2
19,53165499_1
19,53165499_2
34,53257825_1
23,53257825_2
39,53257832_1
39,53257832_2
39,53257833_1
39,53257833_2
36,53257852_1
32,53257852_2
38,53257853_1
36,53257853_2
37,53257854_1
34,53257854_2
39,53257855_1
38,53257855_2
39,53257856_1
37,53257856_2
39,53257857_1
39,53257857_2
39,53257858_1
38,53257858_2
39,53257859_1
39,53257859_2
21,53257860_1
21,53257860_2
23,53257861_1
22,53257861_2
19,53304696_1
19,53304696_2
202,53306235_1
201,53306235_2
10,53306313_1
16,53306313_2
66,53306322_1
57,53306322_2
66,53306322_2
57,53306322_3
32,53306666_1
23,53306666_2
57,53306816_1
39,53306816_2
8,53306866_1
8,53306866_2
66,53306866_2
66,53306866_3
66,53306909_1
57,53306909_2
19,53314267_1
19,53314267_2
19,53316015_1
19,53316015_2
10,53316099_1
16,53316099_2
66,53316108_1
66,53316108_2
57,53316108_2
57,53316108_3
32,53316500_1
23,53316500_2
57,53316674_1
39,53316674_2
8,53316728_1
8,53316728_2
66,53316728_2
66,53316728_3
66,53316775_1
57,53316775_2
CR-Needham,CR-546804-839
CR-Fairmount,CR-552858-731
CR-Kingston,CR-524520-2021
CR-Kingston,CR-525183-1021
CR-Kingston,CR-528677-031
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-05:08:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-05:38:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-06:13:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-06:43:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-07:13:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-07:43:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-08:13:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-08:43:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-09:13:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-09:43:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-10:13:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-10:43:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-11:13:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-11:43:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-12:13:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-12:43:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-13:13:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-13:43:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-14:13:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-14:43:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-15:13:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-15:43:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-16:13:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-16:43:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-17:07:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-17:35:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-18:16:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-18:46:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-19:16:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-20:16:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-20:55:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-21:20:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-21:40:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-21:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-0-23:06:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-05:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-06:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-07:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-08:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-09:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-10:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-11:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-12:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-13:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-14:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-15:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-16:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-17:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-18:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-19:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-20:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-21:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-22:05:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-22:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-0-23:05:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-05:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-06:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-07:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-08:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-09:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-10:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-11:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-12:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-13:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-14:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-15:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-16:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-17:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-18:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-19:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-20:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-21:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-22:05:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-22:30:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-0-23:05:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-05:31:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-06:36:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-07:36:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-08:36:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-09:36:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-10:36:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-11:36:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-12:36:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-13:36:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-14:36:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-15:36:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-16:36:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-17:31:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-18:39:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-19:49:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-21:18:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-22:03:00
CR-Newburyport,CR-NewburyportLynnShuttle-Weekday-1-23:29:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-05:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-06:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-07:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-08:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-09:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-10:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-11:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-12:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-13:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-14:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-15:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-16:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-17:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-18:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-19:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-20:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-21:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-22:28:00
CR-Newburyport,CR-NewburyportLynnShuttle-Saturday-1-23:28:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-1-05:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-1-06:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-1-07:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-1-08:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-1-09:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-1-10:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-1-11:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-1-12:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-1-13:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-1-14:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-1-15:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-1-16:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-1-17:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-1-18:58:00
CR-Newburyport,CR-NewburyportLynnShuttle-Sunday-1-19:58:00
